contact_age_0,contact_age_1,home,work,school,transport,leisure,country,dayofweek
6,5,False,False,False,False,True,LU,1
6,7,False,False,False,False,True,FI,6
6,1,False,False,False,False,True,LU,6
6,8,True,False,False,False,False,FI,6
6,8,False,False,False,False,True,FI,6
6,3,False,False,False,False,False,LU,0
6,8,True,False,False,False,False,FI,6
6,15,False,False,False,False,True,PL,6
6,4,False,False,False,False,True,IT,3
6,6,False,False,False,False,True,GB,2
6,5,False,False,False,False,True,FI,0
6,1,True,False,False,False,False,PL,4
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,PL,4
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,FI,3
6,56,True,False,False,False,False,PL,3
6,49,False,False,False,False,False,LU,0
6,10,True,False,False,False,False,IT,2
6,15,True,False,False,False,False,GB,1
6,34,True,False,False,False,False,PL,2
6,6,False,False,True,False,False,PL,4
6,6,False,False,True,True,False,PL,4
6,6,False,False,True,False,False,PL,2
6,3,True,False,False,False,False,GB,2
6,6,False,False,True,False,False,PL,4
6,16,False,False,False,False,False,LU,1
6,60,True,False,False,False,False,GB,2
6,6,False,False,True,False,False,PL,4
6,6,False,False,True,False,False,PL,4
6,6,False,False,True,False,False,PL,4
6,6,False,False,True,False,False,PL,4
6,5,False,False,True,False,False,GB,2
6,33,False,False,False,False,True,PL,5
6,5,False,False,True,False,False,GB,2
6,5,False,False,True,False,False,GB,2
6,6,False,False,True,False,False,PL,4
6,6,False,False,True,False,False,PL,4
6,5,False,False,True,False,False,GB,2
6,32,True,False,False,False,False,GB,2
6,5,False,False,True,False,False,GB,4
6,5,False,False,True,False,False,GB,4
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,GB,4
6,28,False,False,False,False,False,PL,2
6,5,True,False,False,False,False,PL,3
6,6,False,False,False,False,True,GB,4
6,3,True,False,False,True,True,FI,2
6,31,True,False,False,False,False,PL,0
6,3,False,False,True,False,False,FI,2
6,4,True,False,False,False,False,PL,4
6,16,True,False,False,False,False,GB,1
6,4,True,False,False,False,False,FI,2
6,6,False,False,True,False,False,GB,4
6,6,False,False,True,False,False,GB,4
6,34,False,False,False,False,False,LU,3
6,6,False,False,True,False,False,GB,4
6,6,False,False,False,False,True,GB,4
6,6,False,False,True,False,False,GB,4
6,6,False,False,True,False,False,GB,4
6,41,False,False,False,False,False,PL,4
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,FI,3
6,5,False,False,True,False,False,GB,4
6,5,False,False,True,False,False,GB,2
6,5,False,False,True,False,False,GB,4
6,5,False,False,True,False,False,GB,4
6,10,True,False,False,False,False,LU,5
6,6,False,False,True,False,False,FI,2
6,5,True,False,False,True,False,LU,1
6,5,False,False,True,False,False,GB,4
6,5,False,False,True,False,False,FI,2
6,6,False,False,True,False,False,FI,3
6,33,False,False,False,False,True,PL,5
6,6,False,False,True,False,False,PL,4
6,33,True,False,False,False,False,PL,5
6,6,False,False,True,False,False,GB,1
6,5,True,False,False,False,False,FI,3
6,6,False,False,True,False,False,GB,1
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,GB,1
6,38,True,False,False,False,False,GB,4
6,6,False,False,True,False,False,GB,1
6,5,False,False,False,False,True,IT,3
6,5,False,False,False,False,True,IT,3
6,5,False,False,True,False,False,IT,3
6,26,True,False,False,False,False,GB,4
6,12,True,False,True,False,False,LU,4
6,35,True,False,False,False,False,PL,0
6,5,False,False,False,False,True,IT,3
6,6,False,False,True,False,False,FI,3
6,6,False,False,True,False,False,GB,2
6,6,False,False,True,False,False,GB,2
6,36,True,False,False,False,False,LU,6
6,6,False,False,False,False,True,GB,2
6,6,False,False,False,False,True,GB,2
6,6,False,False,False,False,True,GB,2
6,13,True,False,False,False,False,LU,5
6,43,True,False,False,False,False,LU,4
6,35,True,False,False,False,False,LU,6
6,6,False,False,False,False,True,GB,2
6,6,False,False,False,False,True,GB,2
6,6,False,False,True,False,False,PL,4
6,6,True,False,False,False,False,LU,0
6,6,False,False,False,False,True,GB,2
6,7,False,False,False,False,True,FI,3
6,5,False,False,False,False,True,IT,3
6,43,True,False,False,False,False,LU,4
6,6,False,False,False,False,True,IT,0
6,12,True,False,False,False,True,IT,3
6,5,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,PL,4
6,6,False,False,True,False,False,PL,4
6,4,True,False,False,False,False,GB,1
6,1,True,False,True,False,False,GB,1
6,10,True,False,False,True,True,LU,1
6,12,False,False,False,False,True,LU,0
6,14,False,False,False,False,True,IT,6
6,27,True,False,False,False,False,GB,4
6,61,True,False,False,False,False,PL,3
6,1,False,False,True,False,False,GB,1
6,1,False,False,False,False,True,GB,1
6,6,False,False,True,False,False,PL,4
6,46,False,False,False,False,False,PL,1
6,5,False,False,False,False,True,IT,3
6,16,False,False,False,False,True,GB,5
6,5,False,False,False,False,True,IT,3
6,0,True,False,False,False,False,GB,5
6,5,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,GB,1
6,6,False,False,True,False,False,LU,2
6,6,False,False,True,False,False,LU,2
6,6,False,False,True,False,False,LU,2
6,3,False,False,True,False,False,GB,1
6,5,False,False,True,False,False,LU,3
6,3,False,False,True,False,False,GB,1
6,23,False,False,False,False,False,LU,5
6,3,True,False,False,False,False,GB,1
6,42,True,False,False,False,False,LU,0
6,56,True,False,False,False,False,PL,0
6,14,True,False,False,False,False,LU,6
6,6,False,False,True,False,False,PL,4
6,6,False,False,False,True,False,LU,2
6,0,True,False,False,False,False,LU,6
6,54,False,True,True,False,False,LU,5
6,54,False,True,True,False,False,LU,5
6,78,False,False,False,False,False,NL,0
6,7,False,False,True,False,False,PL,5
6,7,True,False,False,False,False,PL,5
6,29,False,False,False,False,True,PL,4
6,7,False,False,True,False,False,PL,5
6,7,False,False,True,False,False,PL,5
6,7,True,False,False,False,False,PL,5
6,8,True,False,False,False,False,PL,5
6,21,True,False,True,False,False,GB,0
6,8,True,False,True,False,False,NL,4
6,1,False,False,False,False,True,NL,0
6,37,True,False,False,False,False,NL,3
6,37,False,True,False,False,False,NL,3
6,4,False,False,False,False,False,PL,3
6,1,True,False,False,True,False,PL,5
6,8,True,False,False,False,False,GB,1
6,6,False,False,True,False,False,NL,5
6,6,False,False,True,False,False,NL,5
6,6,False,False,True,False,False,NL,5
6,6,False,False,True,False,False,NL,5
6,6,False,False,False,False,True,NL,5
6,36,True,False,False,False,False,PL,3
6,32,True,False,False,False,False,BE,3
6,30,True,False,False,False,False,GB,3
6,6,False,False,True,False,False,NL,5
6,35,True,False,False,False,False,GB,1
6,34,True,False,False,False,True,BE,2
6,6,False,False,True,False,False,NL,5
6,6,False,False,True,False,False,NL,5
6,6,False,False,True,False,False,NL,5
6,7,False,False,True,False,False,PL,5
6,36,True,False,False,False,False,NL,4
6,34,True,False,False,True,True,BE,2
6,31,False,True,False,False,False,PL,3
6,6,False,False,True,False,False,IT,4
6,4,True,False,False,False,False,PL,5
6,6,False,False,True,False,False,IT,3
6,6,False,False,False,False,True,PL,0
6,1,False,False,False,False,False,PL,6
6,0,False,False,False,False,False,PL,3
6,6,False,False,True,False,False,PL,6
6,6,False,False,True,False,False,PL,6
6,39,True,False,False,False,False,PL,0
6,39,False,False,False,False,True,PL,0
6,6,False,False,True,False,True,IT,4
6,6,False,False,True,False,False,PL,6
6,25,True,False,False,False,False,BE,3
6,6,False,False,True,False,False,PL,6
6,6,False,False,True,False,False,PL,6
6,6,False,False,True,False,False,PL,6
6,6,False,False,True,False,False,PL,6
6,31,False,True,False,False,False,PL,3
6,8,False,False,False,True,False,IT,3
6,8,False,False,False,True,False,IT,3
6,39,True,False,False,False,False,NL,1
6,34,True,False,False,False,False,GB,1
6,5,False,False,False,False,True,IT,0
6,39,False,False,False,False,True,NL,6
6,5,False,False,True,False,False,IT,2
6,5,False,False,True,False,False,IT,2
6,5,False,False,True,False,False,IT,2
6,5,False,False,True,False,False,IT,2
6,5,False,False,True,False,False,IT,2
6,5,False,False,True,False,False,IT,2
6,8,False,False,False,False,False,PL,6
6,5,False,False,True,False,False,IT,2
6,6,False,False,True,False,True,IT,4
6,6,False,False,False,False,True,NL,5
6,7,True,False,False,False,False,PL,5
6,10,True,False,False,False,False,GB,0
6,6,False,False,True,False,False,PL,2
6,2,False,False,False,False,True,PL,2
6,40,True,True,True,False,False,GB,2
6,40,True,True,False,False,False,GB,2
6,6,False,False,True,False,False,PL,2
6,6,False,False,True,False,False,PL,2
6,6,False,False,True,False,False,PL,2
6,6,False,False,True,False,False,PL,2
6,59,True,False,False,False,False,GB,6
6,39,True,False,False,False,False,GB,6
6,6,False,False,True,False,False,PL,2
6,10,False,False,False,False,True,NL,1
6,6,False,False,True,False,False,PL,2
6,5,False,False,False,False,False,PL,0
6,6,False,False,True,False,False,PL,2
6,12,False,False,False,False,True,NL,6
6,6,False,False,True,False,False,PL,2
6,6,False,False,True,False,False,PL,2
6,13,False,False,False,False,True,NL,2
6,38,True,False,False,False,False,NL,3
6,4,False,False,True,False,False,IT,5
6,4,False,False,True,False,False,IT,5
6,4,False,False,True,False,False,IT,5
6,4,False,False,True,False,False,IT,5
6,4,True,False,False,False,False,IT,5
6,6,False,False,True,False,False,PL,2
6,4,False,False,True,False,False,IT,5
6,4,False,False,True,False,False,IT,5
6,4,False,False,True,False,False,IT,5
6,11,True,False,False,False,False,NL,1
6,6,False,False,True,False,False,PL,2
6,6,False,False,True,False,False,PL,2
6,2,False,False,False,False,True,IT,5
6,8,False,False,False,False,False,PL,5
6,7,False,False,False,False,False,NL,3
6,30,False,False,False,False,False,GB,3
6,8,True,False,False,True,False,IT,4
6,7,False,False,True,False,False,PL,5
6,5,False,False,True,False,False,NL,4
6,5,False,False,True,False,False,NL,4
6,56,False,False,False,False,True,GB,0
6,8,True,False,False,True,True,IT,4
6,3,True,False,True,False,False,NL,1
6,1,False,False,True,False,False,IT,4
6,1,False,False,True,False,False,IT,4
6,1,False,False,True,False,False,IT,4
6,1,False,False,True,False,False,IT,4
6,1,False,False,True,False,False,IT,4
6,6,False,False,True,False,True,IT,2
6,0,True,False,False,False,False,NL,2
6,7,False,False,False,False,True,NL,4
6,8,False,False,False,False,False,PL,0
6,1,True,False,False,False,False,PL,3
6,6,False,False,True,False,False,PL,2
6,7,False,False,True,False,True,NL,4
6,6,False,False,False,False,False,PL,0
6,9,True,False,False,False,True,IT,3
6,6,False,False,True,False,False,PL,2
6,8,False,False,False,False,True,NL,4
6,6,False,False,True,False,False,PL,2
6,6,False,False,True,False,False,PL,2
6,33,False,False,False,False,True,NL,5
6,6,False,False,True,False,False,PL,2
6,6,False,False,True,False,False,PL,2
6,6,False,False,True,False,False,PL,2
6,8,True,False,False,False,False,PL,5
6,35,True,False,False,False,False,BE,6
6,3,False,False,False,False,True,PL,0
6,32,False,False,True,False,False,GB,2
6,60,False,False,True,False,False,GB,2
6,60,False,False,True,False,False,GB,2
6,60,False,False,True,False,False,GB,2
6,60,False,False,True,False,False,GB,2
6,60,False,False,True,False,False,GB,2
6,60,False,False,True,False,False,GB,2
6,60,False,False,True,False,False,GB,2
6,6,False,False,True,False,False,IT,3
6,41,True,False,False,False,False,GB,2
6,22,False,True,False,False,False,GB,2
6,22,False,True,False,False,False,GB,2
6,6,False,False,False,True,False,IT,2
6,22,False,True,False,False,False,GB,2
6,22,True,False,False,False,False,GB,0
6,6,False,False,True,False,False,IT,3
6,22,False,True,False,False,False,GB,2
6,6,False,False,True,False,False,IT,2
6,6,False,False,True,False,False,IT,2
6,22,False,True,False,False,False,GB,2
6,22,False,True,False,False,False,GB,2
6,6,False,False,True,False,False,IT,2
6,6,False,False,True,False,False,IT,2
6,28,False,True,False,False,False,LU,1
6,28,False,True,False,False,False,LU,1
6,6,False,False,True,False,False,IT,2
6,6,False,False,True,False,False,IT,2
6,6,False,False,False,True,True,IT,2
6,28,False,True,False,False,False,LU,1
6,6,False,False,False,True,False,IT,2
6,22,False,True,False,False,False,GB,2
6,43,False,True,False,False,False,GB,4
6,38,False,False,False,True,False,LU,3
6,60,True,False,False,False,False,GB,4
6,54,False,True,True,False,False,LU,5
6,54,False,True,True,False,False,LU,5
6,54,False,True,True,False,False,LU,5
6,54,False,True,True,False,False,LU,5
6,11,True,False,False,False,False,GB,4
6,11,True,False,False,False,False,LU,4
6,11,True,False,False,False,False,LU,4
6,11,False,False,False,False,False,GB,4
6,66,False,False,False,False,False,LU,5
6,6,False,False,True,False,False,IT,3
6,57,True,False,False,False,False,PL,3
6,11,False,False,False,False,False,PL,2
6,14,True,False,False,False,False,GB,4
6,6,False,False,True,False,False,IT,3
6,8,False,False,True,False,False,GB,4
6,3,False,False,True,False,False,IT,5
6,22,True,False,False,False,False,GB,0
6,67,True,False,False,False,False,GB,3
6,3,False,False,False,False,False,PL,3
6,29,True,False,False,False,False,GB,3
6,2,True,False,False,False,True,PL,2
6,6,False,False,True,False,False,IT,3
6,6,False,False,True,False,False,IT,3
6,78,True,False,False,False,False,GB,6
6,12,False,False,False,False,False,PL,0
6,58,False,False,False,False,True,GB,0
6,85,False,True,False,False,False,LU,4
6,14,False,False,False,False,True,PL,3
6,9,False,False,False,False,False,PL,5
6,9,True,False,False,False,False,PL,3
6,14,True,False,False,False,False,PL,1
6,12,False,False,True,False,False,PL,3
6,6,False,False,True,False,False,IT,2
6,6,False,False,False,False,True,IT,0
6,26,False,False,False,False,False,GB,5
6,5,False,False,True,False,False,NL,2
6,5,False,False,True,False,False,NL,2
6,5,False,False,True,False,False,NL,2
6,5,False,False,True,False,False,NL,2
6,5,False,False,True,False,False,NL,2
6,5,False,False,True,False,False,NL,2
6,5,False,False,True,False,False,NL,2
6,54,False,True,False,True,False,GB,5
6,4,True,False,False,False,True,NL,5
6,3,False,False,False,True,False,IT,0
6,2,False,False,False,False,False,PL,6
6,6,False,False,True,False,False,PL,6
6,4,True,False,False,False,True,NL,2
6,8,True,False,True,False,False,NL,5
6,1,True,False,False,False,False,NL,6
6,5,False,False,True,False,False,NL,4
6,6,False,False,True,False,False,IT,4
6,3,False,False,False,False,False,PL,0
6,39,False,False,True,False,False,PL,0
6,2,False,False,False,True,False,PL,6
6,6,False,False,True,False,False,PL,6
6,6,False,False,True,False,False,PL,6
6,6,False,False,True,False,False,PL,6
6,5,False,False,True,False,True,NL,2
6,6,False,False,True,False,False,PL,6
6,6,False,False,True,False,False,PL,6
6,6,False,False,True,False,False,PL,6
6,6,False,False,True,False,False,PL,6
6,6,False,False,True,False,False,IT,4
6,6,False,False,True,False,False,IT,4
6,6,False,False,True,False,False,IT,4
6,6,False,False,True,False,False,IT,4
6,54,False,True,True,False,False,LU,5
6,5,False,False,True,False,False,NL,2
6,6,False,False,True,False,True,NL,4
6,31,False,True,False,False,False,LU,3
6,31,False,False,False,False,False,LU,3
6,5,False,False,False,False,True,IT,6
6,38,False,True,False,False,False,GB,6
6,41,False,False,False,False,True,LU,0
6,22,True,False,False,False,False,GB,0
6,6,False,False,True,False,False,IT,3
6,10,False,False,False,False,True,LU,2
6,6,False,False,True,False,False,IT,1
6,6,False,False,True,False,False,IT,3
6,1,True,False,False,False,False,IT,4
6,5,True,False,False,False,False,PL,2
6,5,True,False,False,False,False,PL,2
6,5,False,False,True,False,False,IT,3
6,18,False,True,False,False,False,LU,1
6,5,False,False,True,False,False,IT,3
6,5,False,False,True,False,False,IT,3
6,6,False,False,True,False,False,NL,4
6,6,False,False,True,False,False,NL,4
6,6,False,False,True,False,False,NL,4
6,2,True,False,False,False,False,PL,6
6,6,False,False,True,False,False,NL,4
6,6,True,False,True,False,True,NL,4
6,54,False,True,False,True,False,GB,5
6,4,False,False,False,False,False,NL,0
6,4,True,False,False,False,False,NL,0
6,6,False,False,True,False,False,IT,3
6,12,False,False,False,False,True,LU,4
6,18,False,True,False,False,False,LU,1
6,18,False,True,False,False,False,LU,1
6,18,False,True,False,False,False,LU,1
6,42,False,False,False,False,False,BE,4
6,6,False,False,True,False,False,GB,4
6,9,False,False,False,True,False,IT,6
6,6,False,False,True,False,False,GB,4
6,7,False,False,True,False,False,GB,5
6,29,True,False,False,False,False,PL,3
6,34,True,False,False,False,True,PL,4
6,7,False,False,True,False,False,GB,5
6,7,False,False,True,False,False,GB,5
6,4,True,False,False,False,False,FI,0
6,9,True,False,False,False,False,GB,3
6,4,True,False,False,False,False,LU,4
6,2,True,False,False,False,False,FI,1
6,11,False,False,False,False,True,FI,2
6,0,True,False,False,False,False,LU,3
6,25,False,True,False,False,False,GB,4
6,5,False,False,True,False,False,LU,3
6,7,False,False,True,False,False,GB,5
6,5,False,False,True,False,False,LU,3
6,5,False,False,True,False,False,LU,3
6,5,False,False,True,False,False,LU,3
6,5,False,False,True,False,False,LU,3
6,5,False,False,True,False,False,LU,3
6,5,False,False,True,False,False,LU,3
6,7,False,False,True,False,False,GB,5
6,8,False,False,False,False,False,IT,0
6,7,False,False,True,False,False,GB,5
6,63,True,False,False,False,False,LU,0
6,34,True,False,False,False,False,LU,3
6,38,True,False,False,False,False,GB,4
6,7,False,False,True,False,False,GB,5
6,7,False,False,True,False,False,GB,5
6,5,False,False,True,False,True,LU,3
6,34,False,False,False,False,False,LU,3
6,10,True,False,False,True,False,FI,0
6,29,False,True,True,False,False,LU,1
6,6,False,False,True,False,False,FI,2
6,6,False,False,True,False,False,FI,2
6,6,False,False,True,False,False,FI,2
6,5,False,False,True,False,False,LU,4
6,5,False,False,True,False,False,LU,4
6,6,False,False,True,False,False,FI,2
6,6,False,False,True,False,False,FI,2
6,45,True,False,False,True,True,LU,3
6,6,False,False,True,False,False,FI,2
6,6,False,False,True,False,False,FI,2
6,6,False,False,True,False,False,FI,2
6,6,False,False,True,False,False,FI,2
6,6,False,False,True,False,False,FI,2
6,7,False,False,True,False,False,GB,5
6,6,False,False,True,False,False,FI,2
6,12,True,False,False,False,False,FI,2
6,10,False,False,True,True,False,FI,2
6,7,False,False,True,False,False,GB,5
6,12,False,False,False,False,False,GB,4
6,37,True,False,False,False,False,PL,5
6,17,False,False,True,False,False,GB,6
6,0,True,False,False,False,False,PL,3
6,29,True,False,True,True,False,LU,2
6,7,False,False,True,False,False,GB,5
6,17,False,False,False,False,False,GB,6
6,8,False,False,False,False,True,LU,0
6,7,False,False,True,False,False,GB,5
6,18,True,False,False,False,False,GB,2
6,6,False,False,True,False,False,FI,2
6,5,False,False,False,False,True,PL,6
6,50,False,False,False,False,False,PL,1
6,35,True,False,False,False,False,GB,6
6,52,False,False,True,False,False,LU,3
6,52,False,False,True,False,False,LU,3
6,52,False,False,True,False,False,LU,3
6,52,False,False,True,False,False,LU,3
6,52,False,False,True,False,False,LU,3
6,36,True,False,False,False,False,GB,1
6,1,True,False,False,False,False,LU,4
6,22,False,True,False,False,False,LU,4
6,55,False,False,True,False,False,GB,1
6,14,True,False,False,False,False,GB,6
6,22,False,True,False,False,False,GB,5
6,6,False,False,True,False,False,GB,2
6,6,False,False,True,False,False,GB,2
6,52,False,False,True,False,False,LU,3
6,7,False,False,True,False,False,GB,2
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,29,True,False,False,False,False,PL,0
6,2,True,False,False,False,False,IT,5
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,22,False,True,False,False,False,GB,5
6,52,False,False,True,False,False,LU,3
6,52,False,False,True,False,False,LU,3
6,52,False,False,True,False,False,LU,3
6,7,False,False,True,False,False,GB,5
6,32,True,False,False,True,False,BE,3
6,27,True,False,False,True,False,PL,3
6,6,False,False,True,False,False,LU,3
6,8,False,False,False,False,True,GB,1
6,6,False,False,False,False,True,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,73,True,False,False,False,False,PL,1
6,34,True,False,False,False,False,PL,4
6,36,True,False,True,False,False,GB,2
6,13,True,False,False,False,False,LU,3
6,8,True,False,False,False,False,FI,1
6,6,False,False,True,False,False,FI,1
6,6,False,False,True,False,False,FI,1
6,13,True,False,False,False,False,LU,4
6,6,True,False,False,False,True,FI,1
6,1,False,False,False,False,False,LU,6
6,5,False,False,True,False,False,LU,4
6,5,False,False,True,False,False,LU,4
6,5,False,False,True,False,False,LU,4
6,6,False,False,True,False,False,GB,4
6,5,False,False,True,False,False,LU,4
6,52,False,False,True,False,False,LU,3
6,52,False,False,True,False,False,LU,3
6,52,False,False,True,False,False,LU,3
6,14,True,False,False,False,False,LU,6
6,7,False,False,True,False,False,GB,5
6,3,False,False,False,False,True,FI,2
6,3,False,False,False,False,True,FI,2
6,12,False,False,False,False,True,IT,0
6,11,False,False,True,False,False,LU,3
6,11,False,False,True,False,False,LU,3
6,7,False,False,False,False,False,GB,0
6,11,False,False,True,False,False,IT,3
6,11,False,False,True,False,False,IT,3
6,7,True,False,False,False,False,PL,5
6,39,False,False,False,False,False,LU,2
6,4,False,False,False,False,False,GB,4
6,11,False,False,True,True,False,LU,5
6,11,False,False,True,True,False,LU,5
6,6,False,False,False,False,True,GB,6
6,30,True,False,False,False,False,PL,5
6,6,False,False,False,False,True,LU,2
6,34,True,False,False,False,False,LU,3
6,6,False,False,True,False,False,GB,4
6,14,True,False,False,False,False,FI,5
6,11,False,False,True,False,False,IT,3
6,34,False,False,False,False,True,LU,4
6,44,True,False,False,False,False,LU,4
6,44,True,False,False,False,False,LU,4
6,27,False,True,False,False,False,LU,4
6,27,False,True,False,False,False,LU,4
6,9,False,False,False,False,False,GB,2
6,27,False,True,False,False,False,LU,4
6,27,False,True,False,False,False,LU,4
6,27,False,True,False,False,False,LU,4
6,57,False,False,True,False,False,LU,4
6,3,True,False,False,False,False,GB,5
6,6,False,False,False,False,True,LU,2
6,10,True,False,False,False,False,IT,3
6,6,True,False,False,False,False,GB,6
6,5,False,False,True,False,False,LU,2
6,5,False,False,True,False,False,LU,2
6,3,True,False,False,False,False,LU,2
6,10,False,False,False,False,False,IT,5
6,12,False,False,False,False,True,GB,6
6,6,False,False,True,True,False,PL,4
6,6,False,False,True,True,False,PL,4
6,5,True,False,False,False,False,PL,3
6,0,False,False,False,False,False,PL,2
6,6,False,False,True,False,False,PL,1
6,10,False,False,False,False,False,GB,0
6,10,False,False,False,False,False,GB,0
6,10,False,False,True,False,False,GB,5
6,10,True,False,False,False,False,GB,5
6,42,True,False,False,False,False,LU,4
6,3,True,False,False,False,False,GB,3
6,11,True,False,False,False,False,LU,2
6,7,True,False,False,False,False,GB,5
6,40,True,False,False,False,False,PL,3
6,2,True,False,False,False,False,PL,5
6,7,False,False,True,False,False,LU,2
6,7,False,False,True,False,False,LU,2
6,7,False,False,True,False,False,LU,2
6,7,False,False,True,False,False,LU,2
6,7,False,False,False,False,False,LU,2
6,14,False,False,False,False,True,FI,2
6,5,True,False,False,False,False,PL,6
6,5,True,False,False,False,False,PL,6
6,22,True,False,False,False,False,LU,1
6,57,False,False,True,False,False,LU,4
6,6,False,False,True,False,False,LU,3
6,6,True,False,False,False,False,GB,3
6,6,False,False,True,False,False,PL,5
6,36,False,False,True,True,False,LU,4
6,36,False,True,True,False,False,LU,4
6,36,False,True,True,False,False,LU,4
6,9,True,False,False,False,False,GB,6
6,36,False,False,True,False,False,LU,4
6,36,False,False,False,False,True,LU,4
6,36,True,False,False,False,False,LU,4
6,9,True,False,False,False,False,FI,5
6,9,False,False,False,False,True,FI,5
6,6,False,False,True,False,False,PL,5
6,5,False,False,False,False,True,GB,0
6,8,True,False,False,True,True,PL,6
6,41,False,True,False,False,False,PL,5
6,9,True,False,False,False,False,GB,6
6,7,False,False,True,False,False,GB,5
6,41,False,True,False,False,False,PL,5
6,7,False,False,True,False,False,GB,5
6,9,False,False,False,False,True,FI,5
6,8,True,False,False,False,False,GB,0
6,8,True,False,False,False,False,GB,0
6,5,False,False,False,False,True,FI,5
6,56,True,False,False,False,False,PL,3
6,7,False,False,True,False,False,GB,5
6,52,True,False,False,False,True,PL,3
6,14,False,False,False,False,True,IT,4
6,1,True,False,False,False,False,FI,5
6,7,False,False,True,False,False,GB,5
6,7,False,False,True,False,False,GB,5
6,7,False,False,True,False,False,GB,5
6,9,True,False,False,False,False,GB,6
6,9,True,False,False,False,False,GB,6
6,36,False,True,True,False,False,LU,4
6,6,False,False,True,False,False,PL,5
6,57,False,False,True,False,False,LU,4
6,8,True,False,False,False,False,GB,6
6,11,True,False,False,False,False,GB,2
6,5,False,False,True,True,False,LU,3
6,5,False,False,True,True,False,LU,3
6,5,False,False,True,True,False,LU,3
6,5,False,False,False,True,False,LU,3
6,5,False,False,True,False,False,LU,3
6,5,False,False,True,False,False,LU,3
6,5,False,False,True,False,False,LU,3
6,11,True,False,False,False,False,GB,2
6,70,False,False,False,False,True,PL,6
6,42,True,False,False,True,False,LU,1
6,42,True,False,False,False,False,LU,1
6,6,False,False,True,False,False,LU,1
6,6,False,False,True,False,False,LU,1
6,6,False,False,True,False,False,LU,1
6,6,False,False,True,False,False,LU,1
6,51,True,False,False,False,False,LU,0
6,63,True,False,False,False,True,LU,1
6,14,False,False,False,False,True,IT,4
6,39,True,False,False,False,False,PL,3
6,18,False,False,False,True,False,FI,6
6,19,True,False,False,False,False,LU,0
6,6,False,False,True,False,False,PL,5
6,36,True,False,False,False,True,LU,4
6,6,False,False,True,False,False,PL,5
6,36,False,True,True,False,False,LU,4
6,29,True,False,False,False,False,PL,4
6,6,False,False,True,False,False,LU,3
6,5,False,False,True,False,False,LU,4
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,True,True,LU,3
6,6,False,False,True,True,True,LU,3
6,6,False,False,True,True,True,LU,3
6,6,False,False,True,True,True,LU,3
6,9,True,False,False,False,False,FI,6
6,7,False,False,True,False,False,GB,3
6,6,False,False,True,False,False,IT,5
6,2,True,False,False,False,False,GB,0
6,7,False,False,False,False,False,FI,6
6,3,True,False,False,False,False,GB,0
6,7,False,False,False,False,False,FI,6
6,7,False,False,False,False,False,FI,6
6,4,False,False,False,False,True,GB,2
6,4,False,False,False,False,True,GB,2
6,6,False,False,True,False,False,GB,3
6,6,False,False,True,False,False,GB,3
6,4,False,False,False,False,False,FI,6
6,6,False,False,True,False,False,GB,3
6,6,True,False,False,False,False,FI,4
6,6,True,False,False,False,False,FI,4
6,6,False,False,True,False,False,GB,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,30,False,False,False,False,False,GB,4
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,LU,3
6,6,False,False,True,False,False,GB,3
6,5,False,False,True,False,False,FI,4
6,9,True,False,False,False,False,GB,5
6,2,False,False,False,False,True,FI,4
6,10,True,False,False,False,False,FI,6
6,6,False,False,True,False,False,LU,3
6,5,False,False,True,False,False,FI,4
6,22,True,False,False,False,False,GB,4
6,6,False,False,True,True,True,LU,3
6,6,False,False,True,False,False,GB,3
6,4,False,False,False,True,False,LU,2
6,8,False,False,True,False,False,LU,2
6,8,False,False,True,False,False,LU,2
6,8,False,False,False,False,False,LU,2
6,6,False,False,True,False,False,GB,3
6,6,False,False,True,False,False,GB,3
6,6,False,False,True,False,False,GB,3
6,8,False,False,True,False,False,LU,2
6,4,False,False,True,False,False,FI,5
6,7,False,False,True,False,False,GB,3
6,4,False,False,True,False,False,FI,5
6,0,True,False,False,False,False,LU,3
